text,label,clean_text,text_length
"$AMZN has been a laggard, but downside price action has slowed down. Held key wkly support &amp; retested it.  Possible 1 mo W base IF it has a strong move up, but could also chop around if no Big news. 20:1 stock split on 6/6.  https://t.co/stZjmtHwTz",18,amzn has been a laggard but downside price action has slowed down held key wkly support amp retested it possible mo w base if it has a strong move up but could also chop around if no big news stock split on,206
"$TSLA outside reversal day, on decent volume. Held key wkly low. Getting tight under 1 month descending tl. See if it has enough energy to breakout, or if it consolidates sideways next.  https://t.co/jye3Q8rX8E",18,tsla outside reversal day on decent volume held key wkly low getting tight under month descending tl see if it has enough energy to breakout or if it consolidates sideways next,176
"$SPY closed just above 2 mo channel &amp; 10d ma. Next res ~400. $QQQ closed on 1 mo desc tl. See if they consolidate sideways, or continue up.  Th: $ZS Fri: Core PCE 5/30: US Mkt closed 6/1: Fed QT starts 6/2: $CRWD  https://t.co/UvI3N90I64",18,spy closed just above mo channel amp d ma next res qqq closed on mo desc tl see if they consolidate sideways or continue up th zs fri core pce us mkt closed fed qt starts crwd,175
"$TSLA outside reversal day, on decent volume. Held key wkly low. Paused at 1 month descending tl.  https://t.co/y9zbE5Y5pP",18,tsla outside reversal day on decent volume held key wkly low paused at month descending tl,90
"$SPY 2 month channel breakout &amp; Above 10d ma. See how it reacts to ~400 round number resistance.  $QQQ 1 month descending tl breakout, paused under 10d ma.  See how mkt reacts to $NVDA eps ah.",18,spy month channel breakout amp above d ma see how it reacts to round number resistance qqq month descending tl breakout paused under d ma see how mkt reacts to nvda eps ah,171
$SPY $QQQ getting tighter under descending tl. See how price reacts to Fed &amp; PCE. Patience for a high probability setup.,18,spy qqq getting tighter under descending tl see how price reacts to fed amp pce patience for a high probability setup,117
"$SPY $QQQ rejected overhead resistance again. See if it holds key wkly support, or not. A hard break of recent lows could bring in more forced selling.  Tu: PMI, Powell Wed: Russia debt payment, Dgoods, Fed Min, $AMZN shldr mtg, $NVDA Th: $ZS Fri: Core PCE 5/30: US Mkt closed  https://t.co/IokiDbTzDQ",18,spy qqq rejected overhead resistance again see if it holds key wkly support or not a hard break of recent lows could bring in more forced selling tu pmi powell wed russia debt payment dgoods fed min amzn shldr mtg nvda th zs fri core pce us mkt closed,251
"$AMZN update. Hard break of 4 day ascending tl, holding key support so far.  5/25: Shareholder mtg 6/6: Stock split  https://t.co/TsaK5DFrqk",18,amzn update hard break of day ascending tl holding key support so far shareholder mtg stock split,97
"$TSLA update. Hard break of small symmetrical triangle, held key support so far.  https://t.co/Z0KeMJCdcN",18,tsla update hard break of small symmetrical triangle held key support so far,76
"$SPY $QQQ held key support, after a strong break of 4 day ascending tl. ST osc oversold, but can stay that way. See if it holds key wkly support, or not. Open Mind either way.  Fri: Mo Opex, US cbdc comment period ends 5/23: $AMD Ceo keynote 5/25: Fed Min, $AMZN shldr mtg, $NVDA  https://t.co/EulVz1Lgao",18,spy qqq held key support after a strong break of day ascending tl st osc oversold but can stay that way see if it holds key wkly support or not open mind either way fri mo opex us cbdc comment period ends amd ceo keynote fed min amzn shldr mtg nvda,248
This is happening at many tech companies. $CRM $AMZN $NFLX $AAPL $QQQ,18,this is happening at many tech companies crm amzn nflx aapl qqq,63
Mkt likes the last item.,18,mkt likes the last item,23
$TSLA inside day. Small symmetrical triangle pattern getting tight. Open Mind either way.  https://t.co/TzntbKKBOY,18,tsla inside day small symmetrical triangle pattern getting tight open mind either way,85
"$AMZN filled out small V bottom base nicely. Paused at resistance area. Shareholder mtg 5/25, stock split June 6.  https://t.co/lfVH8rb1cK",18,amzn filled out small v bottom base nicely paused at resistance area shareholder mtg stock split june,101
"$SPY $QQQ small V bottom base filled out nicely. $VIX downside continuation. See how it reacts2 overhead res areas. Let price action lead you, not emotions.  Tu: Powell 2pm Wed: $ADI Th: LEI, $AMAT $PANW Fri: Opex, US cbdc comment period ends 5/25: FedMin, $AMZN shldr mtg, $NVDA  https://t.co/XRq6ZS3M1a",18,spy qqq small v bottom base filled out nicely vix downside continuation see how it reacts overhead res areas let price action lead you not emotions tu powell pm wed adi th lei amat panw fri opex us cbdc comment period ends fedmin amzn shldr mtg nvda,249
"$AMZN falling wedge breakout. Paused at 1st resistance. See if it consolidates 1 day to fill out the pattern, or continues up.",18,amzn falling wedge breakout paused at st resistance see if it consolidates day to fill out the pattern or continues up,118
"$SPY $QQQ strong breakout of falling wedge. Paused at 1st resistance with ST osc overbought. See if they consolidate 1-2 days, or continue up.",18,spy qqq strong breakout of falling wedge paused at st resistance with st osc overbought see if they consolidate days or continue up,131
"$TSLA broke below channel bottom, but closed above it. Higher volume day, with 1st green volume bar since Fed mtg. Held key wkly support.  See if it consolidates next, or has some upside follow thru.",18,tsla broke below channel bottom but closed above it higher volume day with st green volume bar since fed mtg held key wkly support see if it consolidates next or has some upside follow thru,189
"$AMZN nice bounce off falling wedge bottom, on higher volume. Closed at top of wedge. Held key wkly support. See if it has enough energy for upside follow thru, or consolidation next.",18,amzn nice bounce off falling wedge bottom on higher volume closed at top of wedge held key wkly support see if it has enough energy for upside follow thru or consolidation next,176
"$SPY bounced off channel bottom. $QQQ dip below channel, but closed above it. 🔹Both had 1st green volume day since Fed mtg, &amp; held key wkly support. 10yr note yield continued to sell off.  See if they consolidate next, or not. Let price action lead you, not emotions.",18,spy bounced off channel bottom qqq dip below channel but closed above it both had st green volume day since fed mtg amp held key wkly support yr note yield continued to sell off see if they consolidate next or not let price action lead you not emotions,252
#Growth outpacing #value #stocks $XLV $RAG $RAV $SPY $QQQ $DIA $SPX $COMPQ $DJIA  https://t.co/LzEmmm8k9g #economy #stockmarket,18,growth outpacing value stocks xlv rag rav spy qqq dia spx compq djia economy stockmarket,88
$WIRES: On The Wires  https://t.co/tzDnCD6B78,18,wires on the wires,18
$BNGO $DT $FSLR,18,bngo dt fslr,12
$J $VZ $VORB $KSS $CMG,18,j vz vorb kss cmg,17
$CLDX $VMW,18,cldx vmw,8
$WIRES: On The Wires  https://t.co/muW0xgWYal,18,wires on the wires,18
$WIRES: On The Wires  https://t.co/AdTyT0nHBP,18,wires on the wires,18
$LILM $NSC $IONR $F $DRIO $WH,18,lilm nsc ionr f drio wh,23
$WIRES: On The Wires  https://t.co/0dduV0WTAq,18,wires on the wires,18
$EBIX $SQSP,18,ebix sqsp,9
$WIRES: On The Wires  https://t.co/KeQQULNHwR,18,wires on the wires,18
#PageOne: Information processing overload $MSFT $TSLA $T $UAL $AAL $DOW $DHI $TRV $BX $AN $LVS $CSX $UNP $FCX $SPY $QQQ $DIA $EURUSD $CL_F $USDX $SOXX $TNX  https://t.co/NdQKrHZPLG #ECB #ratehike #BOJ #Russia #gas #Europe #Draghi #initialclaims #earnings #inverted #yieldcurve,18,pageone information processing overload msft tsla t ual aal dow dhi trv bx an lvs csx unp fcx spy qqq dia eurusd clf usdx soxx tnx ecb ratehike boj russia gas europe draghi initialclaims earnings inverted yieldcurve,215
$EVGO $CIXX $WFC,18,evgo cixx wfc,13
$WIRES: On The Wires  https://t.co/Cf2u2ZmqXl,18,wires on the wires,18
$TCDA $VTNR $EPIX $GOEV,18,tcda vtnr epix goev,19
$MAXR $PBR $WDH,18,maxr pbr wdh,12
$WIRES: On The Wires  https://t.co/MnETAgBHbY,18,wires on the wires,18
$CLVT $ZS $KWR $YUMC $LEDS $CPTN,18,clvt zs kwr yumc leds cptn,26
#TodaysFreeFeature: La-Z-Boy  added to #VALUE rankings; stock has pulled back to a point where risk/reward looks good $LZB $AAWW $CHS $FLEX $HCC $KLIC $MRNA $OC $PDCE $TPH  https://t.co/9lqXFfWjpp #home #furniture #retail #supplychain #issues #inflation #valuestock #stockideas  https://t.co/7OQBwZ0Wbo,18,todaysfreefeature lazboy added to value rankings stock has pulled back to a point where riskreward looks good lzb aaww chs flex hcc klic mrna oc pdce tph home furniture retail supplychain issues inflation valuestock stockideas,226
$WIRES: On The Wires  https://t.co/WPBJRxIlfk,18,wires on the wires,18
$INVZ $BIDU $NTES $SNY $TTE,18,invz bidu ntes sny tte,22
$WIRES: On The Wires  https://t.co/la7K50pMPG,18,wires on the wires,18
$SCANX: Large cap notable movers of interest  https://t.co/8aqKGWhYIY,18,scanx large cap notable movers of interest,42
$SCANX: Mid cap notable movers of interest  https://t.co/LydI5Ll49s,18,scanx mid cap notable movers of interest,40
$XLK: Sector Briefing: Technology  https://t.co/0VwO71GUMn,18,xlk sector briefing technology,30
$SCANX: Stocks/ETFs that traded to new 52 week highs/lows this session - New highs (25) outpacing new lows (11)  https://t.co/ZHI6KWlPjX,18,scanx stocksetfs that traded to new week highslows this session new highs outpacing new lows,92
$CMA: Comerica: Quick Color; its floating rate focus allows it to quickly benefit when rates rise  https://t.co/sj52sNbjey,18,cma comerica quick color its floating rate focus allows it to quickly benefit when rates rise,93
$TALKX: Market Briefing: Mega caps doing the heavy lifting  https://t.co/clnc2pgXYu,18,talkx market briefing mega caps doing the heavy lifting,55
$XLY: Sector Briefing: Consumer Discretionary  https://t.co/s1cPmO1nhz,18,xly sector briefing consumer discretionary,42
"#UnitedHealth, #Merck underperform in $DJIA at midweek $SPY $QQQ $DIA $SPX $COMPQ $UNH $MRK $CRM  https://t.co/LzEmmlQJhI #stockmarket #economy",18,unitedhealth merck underperform in djia at midweek spy qqq dia spx compq unh mrk crm stockmarket economy,104
Midday Summary $SPY $QQQ $DIA $SPX $COMPQ $DJIA $AAPL $GOOG $META $AMZN $NLFX  $MGK $RSP $XLY $XLC $XLK $XLV $XLP $XLU  https://t.co/LzEmmlQJhI #economy #stockmarket,18,midday summary spy qqq dia spx compq djia aapl goog meta amzn nlfx mgk rsp xly xlc xlk xlv xlp xlu economy stockmarket,118
